"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bahrain","BHR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","5.99961330881645","12.3859191985215","11.6727458728887","2.74850470682566","5.59073885536122","1.06328745175151","-2.25668728761872","-5.93539328331452","5.18640902234036","-4.997590693192","1.64738430583501","-13.0552514835513","-17.3981191222571","-6.52585299833368","-4.59061834120862","4.05818598494556","4.26795256796456","-0.489253689059146","-12.5718179532433","-0.55700415407957","9.16025094699456","2.51701657299709","-0.51526200696661","1.80990246412022","3.58610375908045","9.23180720708941","11.8208218917967","13.3758607441787","8.77794552627984","2.44123386880184","2.99484203003364","11.2846580406654","8.38385146306594","7.4055147998155","4.56231043254477","-2.41635396755434","-4.64290647765276","-4.53098494367061",
"Bahamas, The","BHS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","10.6058246485127","4.05329593673212","0.288322921960596","-3.76381788726813","-5.63918221188497","-9.80722047948826","-7.31166445640246","-5.80563250811404","-4.91401694973627","-0.116344211502745","0.930232558139535","-2.01915998596758","-2.35991341069591","-2.74983670803396","-1.15603284902085","-5.77919489836588","1.15149565776777","1.57373868046572","-1.29487572875115","-4.25488480606591","-7.29564976447769","-7.45535629686247","-14.5670708684925","-4.22180125379529","-7.8368767543246","-7.75394544009676","-4.76646866689712","-5.33827728918196","-3.39160866189818","-7.12305028440183","-13.8061914480317","-12.3851568041165","-11.6100892944233","-8.10442037435534","-8.0632166374795","-11.9472714724764","-14.0366811249475","-14.0570401595845","-17.205727787155","-10.2029743379035","-9.34463701558621","",
"Bosnia and Herzegovina","BIH","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.38319150019889","-10.6990205632986","-7.18654603469745","-12.9211400699787","-17.9013057749479","-19.4867686286626","-16.3559155726127","-16.4309618026251","-7.75737099418101","-9.19177419006747","-13.8328410662944","-6.44524833430889","-6.00030136670183","-9.47895015576812","-8.62589346964274","-5.32603546420903","-7.41105605779281","-5.43940443317771","-4.85190608738064","-4.81846333093346",
"Belarus","BLR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.67182741116751","-2.97213555892767","-3.2799728013311","-3.49600446207497","-6.08136433770411","-6.67782915883964","-1.59575083342586","-3.60449996573168","-4.28011087042602","-2.23170099050055","-2.55836514899576","-5.14985257582243","1.51816263518737","-3.75571864710409","-6.65342977379785","-8.16065792028403","-12.4622217921424","-14.4700097614888","-8.18115429054989","-2.83504162674368","-10.0192002695737","-6.63297207830251","-3.24330637557793","-3.49750008952174","-1.71079974144241",
"Belize","BLZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","-2.51303935514462","4.32703801099689","5.24467851656792","3.39902368468631","-0.825658939345824","-5.24576621230896","3.71625711172981","-5.80139334627404","-5.51868818852148","-8.66290708406994","-6.89611005129086","-2.78106377201034","-1.03604113480883","-4.87991742806802","-8.68623451534193","-9.93433617131822","-19.4179712468247","-21.8343689075678","-17.7281216819616","-18.6077657288905","-14.6452152976243","-13.5718991281409","-2.08498210525461","-4.03619018927856","-10.5856044231356","-6.19606412160243","-3.27365419308464","-1.34154626852487","-2.10419685149382","-4.50126594159407","-7.97331726152779","-9.82450981077374","-8.98033324765785","-7.1209221962568",
"Bermuda","BMU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1311569604856","20.6286106047854","14.8405201744643","10.0124583149887","12.1154058592137","15.6302029857182","16.740078210883","15.0824077368213","","","","",
"Bolivia","BOL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-1.95821214948142","-3.65305430389743","-8.82066301428154","-8.9791709344862","-0.141047209866782","-7.93747720278884","-3.10370620676901","-2.59714046406431","-2.88207361634817","-5.30565895007857","-9.81626038162262","-9.94113027648869","-6.62073624580075","-5.72733694419984","-4.08621723592928","-4.91458953233012","-9.45978187704682","-8.81479530065229","-1.50804726616858","-4.50469198565178","-5.13305004040451","-6.98363367608569","-7.838734047514","-5.89010900471227","-5.3150101705216","-3.36559913038611","-4.45175568005296","0.935306542671446","3.84682632759301","6.51831708191834","11.5044303913468","12.1282312015542","11.9507032799204","4.69169762158678","4.44662628215071","2.24180689226773","7.27367789386462","3.43772062260969","1.72871287066798","-5.86726594169153","-5.69089798734018","-6.3362296289489",
"Brazil","BRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.63255607078097","-4.27042476753516","-2.86596082881762","-3.48404827032519","-4.67441165219712","-5.45942852599605","-4.46348133013702","-5.79269615412952","-3.36146001651862","0.0157876673411344","-0.125592758327504","-1.98070223384813","-0.493736294758179","1.25787921649422","0.235434925257987","-0.827575549865505","-0.240520187108118","1.51997289061325","0.00456831086748237","-0.206589359334755","-2.35745132241794","-2.73368737119507","-3.45233389210181","-3.91664733691129","-4.23765164171248","-3.69602786062391","-4.15010360594012","-1.5033845088707","0.748189046560784","1.75366875430119","1.56843676420535","1.2297743478469","0.111001536608012","-1.66243750327409","-1.45802782774287","-3.42979002788031","-2.9420668136442","-3.0041765224868","-3.02647742789339","-4.24192151696707","-3.29784723592105","-1.3124854873249","-0.474899561998971",
"Barbados","BRB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-10.8305122321509","-8.69340482507469","-12.4693234741696","-8.80172516143639","-4.80858029376441","-4.33789240785088","-1.6506102820614","-10.3016999615148","-2.79811201242111","-2.86871536213131","1.69077621426081","4.20436145264552","0.84815367155382","-0.951118728481878","2.63603187004872","1.39899617530389","-0.385505344636933","-1.17582005994699","8.00298759546876","4.00026712689491","6.51387118597841","0.449811659027585","1.41291372134447","-3.7113085773239","-3.98106295343429","-6.7219311067696","-6.82568435047253","-5.60580606901641","-7.22857139228925","-7.35661113893262","-11.7543422926735","-11.9523924895809","-8.3457671999383","-6.09584024846645","-10.3239499369587","-5.85514975485166","-4.89533628414723","-5.45475687854706","-8.82598518688318","-5.38019023827243","","","","",
"Brunei Darussalam","BRN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8381594348847","30.0462831993621","37.8825205941001","36.6115330751906","42.3088889783222","45.5892584015209","39.4227440214599","48.2099198431507","37.0597078901685","36.5949373128642","34.7096739406741","29.8382372349661","20.8813553629782","30.7082045349756","16.6789167866155","15.4937993642372","",
"Bhutan","BTN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.22199731783635","7.1012834044072","-8.93940115376295","-5.21369767383279","-20.3786001424346","-28.9095956052451","-20.6743662682735","-26.257189137568","-24.85929408379","-27.7923260354484","-27.9108816266405","-21.7422105985072",
"Botswana","BWA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-10.0132214496625","-5.47162672195793","-5.97004272199601","-19.5735697107911","-7.3929356441093","-14.2376112904952","-28.2791718718902","-14.2486640869424","-6.73468605032933","-4.73613898473428","7.35060852063564","7.80294243499899","31.9798253249924","7.33285958894355","15.95073618827","-0.509059523255192","7.68325599444933","4.76794496293621","10.2626921846231","5.20341696081019","6.33433989350048","10.2099836167102","14.370537939642","3.54256764525241","10.6386901803626","9.41804487971773","10.8424755023729","4.84208664390618","9.54245426833143","3.53678425939583","16.0858602675021","19.261256862234","15.1230363758021","1.36618312388584","-6.3131815263709","-4.16869592215822","1.68581132194995","-3.02130686645556","7.62246872123292","13.2038550327824","5.6362344402952","13.7084358666392","12.3444485198378",
"Central African Republic","CAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-3.72453991872413","-3.7646803476167","-2.27681540142018","-5.40142668043098","-0.601662193168021","-5.69851666022719","-4.44979466232441","-5.243846276522","-5.62130070554775","-7.70920025249233","-6.11390207811198","-2.73605661180773","-2.70887010682533","-6.18666473665082","-4.48468332510769","-5.88243162386596","-1.01269535614949","-2.89900462723418","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","-2.88894569001356","-2.71262241656677","-2.57399802266603","-1.88439980860138","-0.928214768655067","-3.07515485504695","-2.61544478036564","-1.9745544029824","-1.38602357691477","-2.49809928646021","0.561666484655292","-1.04624030245874","-2.12710782527278","-1.56585979662875","-2.84906217583212","-4.71507019155691","-3.69773764828131","-3.30916654004974","-3.74513927626283","-3.44947212565553","-2.22309940718653","-4.09260937462073","0.573024808548794","-0.740765430290085","-0.386538330988797","-1.60079926833812","-3.00742559118736","-3.17901942422139","-3.01268414524644","-3.9315926736843","-3.41107180507561","-3.74796955331978","-3.66635754999657","-3.87289681413107","-2.4055389791712","-0.837902704786621","0.386351741988484","-1.37638138141651","-1.42443892723803","0.12506991065481","2.49225763449011","2.14006580372635","1.65165218123848","1.16905428610463","2.27136114946098","1.87550790278634","1.36764698883198","0.754310769829534","0.205246491673611","-2.97100624725286","-3.60468283309871","-2.78023477433122","-3.60127522529188","-3.22610235425341","-2.40021118446457","-3.60267339866678","-3.21813325855905","-2.95210856272456",
"Central Europe and the Baltics","CEB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","-0.16898730471364","3.14399723533131","2.26846805910892","1.08874027129079","5.77848487804638","5.60358418577224","3.0129443778775","3.24996919386224","4.22639153824668","3.60300021061214","2.37289022691934","3.65144822920681","4.91902335946917","6.3836937378332","5.71651804622626","6.04246919971056","6.03345673167714","8.83594396809949","8.53912634927788","9.75579560553238","11.9474225709894","8.13397664367171","8.47843618170441","12.7926428285742","14.7617120577345","13.5979671691083","14.3969665823212","10.0697669850757","2.45509032888493","7.5778451755217","14.8516647763254","7.88527653907863","10.2792628871912","11.3019758906533","8.46496398259106","10.8645493804702","9.4512687643396","9.80397679375949",
"Channel Islands","CHI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-6.428575535824","1.43106816609129","-3.94617349975573","-6.80428086731538","-5.4532036507624","-6.78795913415298","-13.7149137241856","-9.09740865323303","-5.48733659260825","-10.7580432856309","-7.98163671396764","-6.30690234000097","-3.30211879472883","-0.88862503072682","-2.31167529436374","-1.46346452178584","-0.258227917658033","-2.08183182659236","-5.17711011664487","-2.78379904683353","-1.83751390322137","-3.95011430718799","-4.30852276340813","-4.80332666487166","0.132144507733866","-1.15273015378114","-1.54991419721893","-0.831807295200827","-0.293737946240862","2.84362985692124","1.48385957763608","4.52504281706846","4.27577611656797","-3.72889126959234","1.86787323194755","1.40423862732603","-1.61901084042921","-3.91981211850398","-4.03651604017883","-1.64552139642838","-2.25842129730976","-1.39956414959858","-1.49645668469142",
"China","CHN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","2.76659432624214","1.83799028436738","0.7809298892012","-3.68899568389975","-2.33875662783206","0.109900989377698","-1.21721011703892","-1.24134462142706","3.3245772317122","3.46189976557133","1.49935919653793","-2.61034032424978","1.22411802410261","0.220324638314351","0.838556008748969","3.84389018852671","3.05837530758482","1.93007794733077","1.69384860066437","1.29916795722937","2.4087584656332","2.59301902752458","3.52576604119722","5.79092164974088","8.42412573805547","9.94269567974302","9.1463607281891","4.76044572066039","3.89813446094398","1.79723729285109","2.51609785626787","1.5426302379502","2.25184314578284","2.7489708037615","1.8068408407036","1.34736626144",
"Cote d'Ivoire","CIV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.232220231246161","2.69067974669226","-0.683459179085324","1.86404740712831","6.66291457063401","1.86675403198458","10.4907534175125","-1.18545104190414","-2.02322485520102","1.44189260433725","-0.607305321272351","-1.13812629954637","",
"Cameroon","CMR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-2.74477636911063","-4.2259069782207","-2.16262377418436","-6.60758881068289","-6.30762451292765","-5.26758826662189","-5.57934126013497","-2.16510393303478","-6.8913142093202","-4.25401773577453","-7.25656338301443","-3.41350381485158","-2.60230675962133","-4.94272077076006","-2.69968112697077","-3.20966936954263","-3.30522623944012","-0.528948834406833","0.931703331640727","-2.72665191744295","-5.37403591950794","-1.42073840318744","-4.54856182954038","-2.16044532819796","-3.34917241806917","-3.77609007044466","-4.10029160227638","-2.38332586440783","-2.76060069716913","0.998894862969517","1.2774131163169","-1.70293021387759","-4.29962855096723","-3.27536169265482","-2.55041858249316","-3.2846825023275","-3.48634099498382","-4.00684547479544","-3.79348862326655","-3.21913944356326","",
"Congo, Dem. Rep.","COD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.24794599003715","0.330752301339338","3.14869892284862","-0.763068847414796","-6.02250920863916","-10.0784938114575","-4.95591521540525","-4.30100294638486","-9.51528322829752","-4.79601159102986","-3.9131044884246","-3.81281472930614","",
"Congo, Rep.","COG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","-20.5516893595602","-8.28823529411855","-9.76997780244153","-23.1101971589992","-15.3447405498759","-19.1156156156142","9.58226395409477","-7.46302018953428","-32.4832377793842","-9.69133909004284","-20.1330804248877","-3.55503079791129","-8.97637795275613","-16.9376864751516","-10.793405430496","-28.8011805252947","-44.8409955053926","-29.5463911954581","-25.6169870198605","-6.70967059885187","-12.3421446934439","-9.79852291625571","20.128942925725","-1.01723379383104","-1.14076677635869","14.8882760500075","14.5085102094744","11.427413654376","1.60540243425331","-25.0763848693967","7.30055402153557","-14.2365117357444","7.49783017493218","14.3524449746496","17.7029508295067","13.7471404187971","4.78841875168978","-54.0977936381099","","",
